batch,op_id,status,ttc_s,difficulty
4713,op-756466554e0e,CONFIRMED,5.817,00
4714,op-e7db5fe96119,CONFIRMED,5.817,00
4715,op-0d569bf784b1,CONFIRMED,5.835,00
4716,op-6edf50b1deb6,CONFIRMED,5.817,00
4717,op-483a3c4b58c8,CONFIRMED,5.816,00
4718,op-c082996d531b,CONFIRMED,5.816,00
4719,op-4c616f19f596,CONFIRMED,5.836,00
4720,op-7af0087848ec,CONFIRMED,5.835,00
4721,op-275965a29868,CONFIRMED,5.84,00
4722,op-ab67993d01d2,CONFIRMED,5.84,00
4723,op-86e5cf1808e9,CONFIRMED,5.838,00
4724,op-7433c0857290,CONFIRMED,5.842,00
4725,op-f52072fbe66e,CONFIRMED,5.84,00
4726,op-56828383d383,CONFIRMED,5.837,00
4727,op-9561dbcd55c6,CONFIRMED,5.855,00
4728,op-40b5caf2b1d5,CONFIRMED,5.853,00
4729,op-0516af5433f1,CONFIRMED,5.866,00
4730,op-03b64f5d3800,CONFIRMED,5.846,00
4731,op-9c5a7f899f1c,CONFIRMED,5.844,00
4732,op-172971c6c0f1,CONFIRMED,5.844,00
4733,op-0bc405e177bb,CONFIRMED,5.848,00
4734,op-6ca8cc9b6a3c,CONFIRMED,5.848,00
4735,op-9074f946f201,CONFIRMED,5.846,00
4736,op-c2703f4605d9,CONFIRMED,5.827,00
4737,op-cad4f6d0c51d,CONFIRMED,5.811,00
4738,op-ad581f6845d2,CONFIRMED,5.81,00
4739,op-b3c1fd25b534,CONFIRMED,5.792,00
4740,op-a531134faf16,CONFIRMED,5.782,00
4741,op-8e428d71bc92,CONFIRMED,5.771,00
4742,op-9a5c64886036,CONFIRMED,5.768,00
4743,op-2e16f714e4f4,CONFIRMED,5.753,00
4744,op-2ffe8074110b,CONFIRMED,5.742,00
4745,op-0f74446ae656,CONFIRMED,5.756,00
4746,op-b8eb093938cb,CONFIRMED,5.762,00
4747,op-50fa0c7cc26a,CONFIRMED,5.77,00
4748,op-ddb86c24fb5e,CONFIRMED,5.773,00
4749,op-e8f5dff77d35,CONFIRMED,5.771,00
4750,op-f8e94d744429,CONFIRMED,5.777,00
4751,op-6a4db47c275b,CONFIRMED,5.785,00
4752,op-77ec6bce42eb,CONFIRMED,5.784,00
4753,op-dec5f652bbca,CONFIRMED,5.8,00
4754,op-40f98a144952,CONFIRMED,5.774,00
4755,op-45e2d37d3c6b,CONFIRMED,5.755,00
4756,op-6a84f104a25b,CONFIRMED,5.764,00
4757,op-1abdb767827c,CONFIRMED,5.763,00
4758,op-a8a4d1fa7721,CONFIRMED,5.766,00
4759,op-d59019984bb0,CONFIRMED,5.767,00
4760,op-50948cdb7a9b,CONFIRMED,5.785,00
4761,op-1ad4cf60205c,CONFIRMED,5.772,00
4762,op-1abab38f92d5,CONFIRMED,5.773,00
4763,op-7ba081068e5e,CONFIRMED,5.772,00
4764,op-0911fcf64afd,CONFIRMED,5.772,00
4765,op-3405b446dcb4,CONFIRMED,5.751,00
4766,op-e3d0c6bb4249,CONFIRMED,5.746,00
4767,op-683d1d4d0f25,CONFIRMED,5.76,00
4768,op-15f209ee2c8c,CONFIRMED,5.741,00
4769,op-2d9a927d9607,CONFIRMED,5.737,00
4770,op-144b845f7db8,CONFIRMED,5.736,00
4771,op-590c80695ef8,CONFIRMED,5.745,00
4772,op-010fd87b1916,CONFIRMED,5.754,00
4773,op-21401c9c3ec9,CONFIRMED,5.766,00
4774,op-138479aec8e9,CONFIRMED,5.767,00
4775,op-451a276cc0e5,CONFIRMED,5.785,00
4776,op-8816a63834ed,CONFIRMED,5.785,00
4777,op-9e385ad3ac1a,CONFIRMED,5.785,00
4778,op-1c9da19b08cd,CONFIRMED,5.782,00
4779,op-764b093147c8,CONFIRMED,5.776,00
4780,op-d624bb7cebb1,CONFIRMED,5.795,00
4781,op-ccccb415cbb0,CONFIRMED,5.8,00
4782,op-4313b6218025,CONFIRMED,5.798,00
4783,op-7d2f81b57f08,CONFIRMED,5.799,00
4784,op-c0a449cdeb97,CONFIRMED,5.802,00
4785,op-f42b6b1f188c,CONFIRMED,5.814,00
4786,op-67559ebba62b,CONFIRMED,5.816,00
4787,op-21f3d4b111ef,CONFIRMED,5.815,00
4788,op-54ce223bedd4,CONFIRMED,5.815,00
4789,op-ae655f908223,CONFIRMED,5.812,00
4790,op-60414d29d8ae,CONFIRMED,5.797,00
4791,op-96bb1cf8ee62,CONFIRMED,5.804,00
4792,op-fd5dace63dd4,CONFIRMED,5.804,00
4793,op-5e2dea2f4f84,CONFIRMED,5.803,00
4794,op-0593a85c591b,CONFIRMED,5.797,00
4795,op-5374464ea3fa,CONFIRMED,5.795,00
4796,op-56d01c19ccbd,CONFIRMED,5.813,00
4797,op-d4a1b9646274,CONFIRMED,5.799,00
4798,op-26ffe67965af,CONFIRMED,5.797,00
4799,op-7394add90818,CONFIRMED,5.808,00
4800,op-425c20cc404f,CONFIRMED,5.816,00
4801,op-738f5488e09b,CONFIRMED,5.822,00
4802,op-47707426cb11,CONFIRMED,5.82,00
4803,op-8d5f58865dca,CONFIRMED,5.817,00
4804,op-b088678fdad9,CONFIRMED,5.829,00
4805,op-17d076762286,CONFIRMED,5.835,00
4806,op-842482086c70,CONFIRMED,5.834,00
4807,op-009495481f5f,CONFIRMED,5.843,00
4808,op-dd520c880289,CONFIRMED,5.85,00
4809,op-57dbc26f0b3b,CONFIRMED,5.847,00
4810,op-c68b5cb6a8bb,CONFIRMED,5.844,00
4811,op-4b267de8edc2,CONFIRMED,5.852,00
4812,op-ba28f57421b5,CONFIRMED,5.858,00
4813,op-0b2c10fd44e7,CONFIRMED,5.834,00
4814,op-fb53fd43420e,CONFIRMED,5.845,00
4815,op-13caef575780,CONFIRMED,5.844,00
4816,op-9f9316f4acf3,CONFIRMED,5.861,00
4817,op-83a6987d52ee,CONFIRMED,5.867,00
4818,op-fdaed3fe59d7,CONFIRMED,5.866,00
4819,op-9e6b7662f1fe,CONFIRMED,5.866,00
4820,op-561f4feee1f9,CONFIRMED,5.867,00
4821,op-c4d12eda1c37,CONFIRMED,5.868,00
4822,op-1faccfefa4c9,CONFIRMED,5.88,00
4823,op-92503e9b6bff,CONFIRMED,5.872,00
4824,op-e097a80eb579,CONFIRMED,5.861,00
4825,op-67cf9370805a,CONFIRMED,5.879,00
4826,op-2b3e08bda9f5,CONFIRMED,5.866,00
4827,op-b2d835551d60,CONFIRMED,5.881,00
4828,op-f8497aea405e,CONFIRMED,5.881,00
4829,op-05dbdb500edc,CONFIRMED,5.885,00
4830,op-89f9bbd31025,CONFIRMED,5.866,00
4831,op-30493f48bcb8,CONFIRMED,5.866,00
4832,op-0c778af77bc7,CONFIRMED,5.847,00
4833,op-f1b0dab2c779,CONFIRMED,5.869,00
4834,op-f268b5ab4493,CONFIRMED,5.891,00
4835,op-84b08c74b5e3,CONFIRMED,5.883,00
4836,op-fb77caec4793,CONFIRMED,5.863,00
4837,op-4ece89a7c609,CONFIRMED,5.854,00
4838,op-4d1e94d80979,CONFIRMED,5.869,00
4839,op-0309fe3c536a,CONFIRMED,5.891,00
4840,op-108eeec365e5,CONFIRMED,5.915,00
4841,op-cfc41f1a20e2,CONFIRMED,5.923,00
4842,op-43380d841bab,CONFIRMED,5.947,00
4843,op-1072a2c52043,CONFIRMED,5.972,00
4844,op-5501d74cb485,CONFIRMED,5.974,00
4845,op-262a62bca000,CONFIRMED,5.987,00
4846,op-f2217903bcf4,CONFIRMED,5.988,00
4847,op-ec288ada4192,CONFIRMED,6.005,00
4848,op-295849a1ca18,CONFIRMED,5.991,00
4849,op-2628584dfc0b,CONFIRMED,5.984,00
4850,op-4a394c28a89f,CONFIRMED,5.996,00
4851,op-4a2201be6272,CONFIRMED,5.997,00
4852,op-b1cd869cd4f4,CONFIRMED,6.0,00
4853,op-eb3bfd524d56,CONFIRMED,5.982,00
4854,op-460f325fd013,CONFIRMED,5.981,00
4855,op-8dd074db9b58,CONFIRMED,5.983,00
4856,op-854c1e092b29,CONFIRMED,5.982,00
4857,op-35cc33db2d89,CONFIRMED,5.983,00
4858,op-40b2ff8528f8,CONFIRMED,5.986,00
4859,op-3e006191c7ab,CONFIRMED,5.965,00
4860,op-212eff4a5c84,CONFIRMED,5.974,00
4861,op-fe51136b5af1,CONFIRMED,5.965,00
4862,op-68c5376f5720,CONFIRMED,5.968,00
4863,op-59c339fc9b68,CONFIRMED,5.97,00
4864,op-02f8c5cdd3f1,CONFIRMED,5.965,00
4865,op-1f45287af55a,CONFIRMED,5.958,00
4866,op-d2ace4752e21,CONFIRMED,5.94,00
4867,op-cdbb9f83c26e,CONFIRMED,5.94,00
4868,op-724efba42d1f,CONFIRMED,5.941,00
4869,op-4e015f231296,CONFIRMED,5.954,00
4870,op-77b9add31582,CONFIRMED,5.956,00
4871,op-6c2ddffbb522,CONFIRMED,5.956,00
4872,op-d5b3f82a6af0,CONFIRMED,5.956,00
4873,op-40ebd8a6eb6f,CONFIRMED,5.933,00
4874,op-617e805a21d2,CONFIRMED,5.957,00
4875,op-aa7775394a82,CONFIRMED,5.958,00
4876,op-f327b2007beb,CONFIRMED,5.96,00
4877,op-a124157d2ce0,CONFIRMED,5.962,00
4878,op-49df691e8fca,CONFIRMED,5.962,00
4879,op-b5e79c6cdc96,CONFIRMED,5.963,00
4880,op-a706314788cd,CONFIRMED,5.967,00
4881,op-e1d768c3cecd,CONFIRMED,5.968,00
4882,op-5030812e8682,CONFIRMED,5.968,00
4883,op-3c4be6189706,CONFIRMED,5.956,00
4884,op-a776d97273e9,CONFIRMED,5.958,00
4885,op-b60a20909f51,CONFIRMED,5.959,00
4886,op-e90822abb5fb,CONFIRMED,5.96,00
4887,op-8f306bc8a5b9,CONFIRMED,5.97,00
4888,op-6eaa8f29c3f3,CONFIRMED,5.97,00
4889,op-a4c00d3d2b40,CONFIRMED,5.961,00
4890,op-b4706cd8ef2d,CONFIRMED,5.962,00
4891,op-3c07ecb7b230,CONFIRMED,5.965,00
4892,op-229d3ba6c54b,CONFIRMED,5.97,00
4893,op-fa97d768bc61,CONFIRMED,5.971,00
4894,op-445263e5a029,CONFIRMED,5.992,00
4895,op-694bfbafaec7,CONFIRMED,5.994,00
4896,op-292d17cbb2dc,CONFIRMED,6.009,00
4897,op-3304df4c4f1b,CONFIRMED,6.008,00
4898,op-0e34d7291467,CONFIRMED,6.016,00
4899,op-0285a24f5427,CONFIRMED,6.016,00
4900,op-307558043f4c,CONFIRMED,6.017,00
4901,op-27bfd0f7939c,CONFIRMED,6.016,00
4902,op-d3b9514254f8,CONFIRMED,6.029,00
4903,op-1e3ac9edd180,CONFIRMED,6.037,00
4904,op-d27a6769a3a3,CONFIRMED,6.038,00
4905,op-d2df306dfb38,CONFIRMED,6.043,00
4906,op-c0e42b152e00,CONFIRMED,6.043,00
4907,op-99c0c2a99cf4,CONFIRMED,6.026,00
4908,op-c29f0a9892a3,CONFIRMED,6.026,00
4909,op-76bd9542c0eb,CONFIRMED,6.03,00
4910,op-3b20ac53b754,CONFIRMED,6.032,00
4911,op-d671a108f9ff,CONFIRMED,6.046,00
4912,op-37c71bba80a6,CONFIRMED,6.046,00
4913,op-f980f235ee0b,CONFIRMED,6.047,00
4914,op-5d3db66ade53,CONFIRMED,6.07,00
4915,op-062ef3fcc25e,CONFIRMED,6.07,00
4916,op-d808304c36cb,CONFIRMED,6.053,00
4917,op-92f0dd719f14,CONFIRMED,6.044,00
4918,op-b3cd32841895,CONFIRMED,6.041,00
4919,op-c3cd5812f849,CONFIRMED,6.06,00
4920,op-39c1bd261081,CONFIRMED,6.059,00
4921,op-a91c5130ad26,CONFIRMED,6.06,00
4922,op-873026601be7,CONFIRMED,6.05,00
4923,op-0f27c061622d,CONFIRMED,6.028,00
4924,op-5d9bd726980b,CONFIRMED,6.03,00
4925,op-5556757a41ca,CONFIRMED,6.03,00
4926,op-8357f8475877,CONFIRMED,6.032,00
4927,op-7552f9f76bad,CONFIRMED,6.034,00
4928,op-73bc8bb4002b,CONFIRMED,6.035,00
4929,op-a346fdfc7fe4,CONFIRMED,6.037,00
4930,op-c513eee1f7ee,CONFIRMED,6.037,00
4931,op-dc3016cbab1c,CONFIRMED,6.04,00
4932,op-6a59b630c187,CONFIRMED,6.032,00
4933,op-baff4356afa1,CONFIRMED,6.031,00
4934,op-09e797dd2491,CONFIRMED,6.032,00
4935,op-e14f08f73c18,CONFIRMED,6.032,00
4936,op-f9e3f1d7e728,CONFIRMED,6.034,00
4937,op-f8816a28f84f,CONFIRMED,6.018,00
4938,op-85f3e3284517,CONFIRMED,6.031,00
4939,op-025f8437cb98,CONFIRMED,6.031,00
4940,op-0f20ddbfb5bc,CONFIRMED,6.032,00
4941,op-349e59ac9c04,CONFIRMED,6.031,00
4942,op-91abfa5d6d00,CONFIRMED,6.031,00
4943,op-d2c403ba78d6,CONFIRMED,6.031,00
4944,op-e3b3c3c20c3d,CONFIRMED,6.018,00
4945,op-ef02ca5254b2,CONFIRMED,6.033,00
4946,op-2bc94d85deff,CONFIRMED,6.036,00
4947,op-e44f9e6a42b1,CONFIRMED,6.036,00
4948,op-087ed35a9267,CONFIRMED,6.033,00
4949,op-99f3c899cc3b,CONFIRMED,6.033,00
4950,op-b0d59b6f9b5c,CONFIRMED,6.032,00
4951,op-269bc66cefd6,CONFIRMED,6.03,00
4952,op-18557bf14248,CONFIRMED,6.03,00
4953,op-e7539239fbec,CONFIRMED,6.029,00
4954,op-6d1b4ebb6581,CONFIRMED,6.029,00
4955,op-624f271860b1,CONFIRMED,6.029,00
4956,op-c81c78ebd6cc,CONFIRMED,6.03,00
4957,op-f3005ad3b7ed,CONFIRMED,6.027,00
4958,op-7a7f31dd29e9,CONFIRMED,6.026,00
4959,op-442269aee7b2,CONFIRMED,6.025,00
4960,op-7888ab6e5bf8,CONFIRMED,6.037,00
4961,op-3490052981ba,CONFIRMED,6.037,00
4962,op-59948c910663,CONFIRMED,6.035,00
4963,op-1c1915edf6c6,CONFIRMED,6.038,00
4964,op-ee4f66e21d8e,CONFIRMED,6.043,00
4965,op-7bd0a05f8658,CONFIRMED,6.043,00
4966,op-860788558193,CONFIRMED,6.04,00
4967,op-6e85bf701ed9,CONFIRMED,6.023,00
4968,op-06803d8fc66c,CONFIRMED,6.023,00
4969,op-c47b4543d976,CONFIRMED,6.005,00
4970,op-16725141bfe6,CONFIRMED,6.003,00
4971,op-d4d91118b6f9,CONFIRMED,6.0,00
4972,op-29d0bf32b571,CONFIRMED,5.998,00
4973,op-0a6149c9786b,CONFIRMED,6.009,00
4974,op-617327864b4c,CONFIRMED,6.008,00
4975,op-1aade141714b,CONFIRMED,6.008,00
4976,op-819494889eb1,CONFIRMED,5.995,00
4977,op-e38a0d42937b,CONFIRMED,5.984,00
4978,op-14e94f7a071c,CONFIRMED,5.983,00
4979,op-3e57d7295f21,CONFIRMED,5.983,00
4980,op-031701854a02,CONFIRMED,5.97,00
4981,op-8388f1f33196,CONFIRMED,5.969,00
4982,op-05848ce8b436,CONFIRMED,5.969,00
4983,op-7b668d419d64,CONFIRMED,5.966,00
4984,op-f9a9e2a9db94,CONFIRMED,5.959,00
4985,op-8a3e53d0e7ac,CONFIRMED,5.948,00
4986,op-2e59f202c3ed,CONFIRMED,5.939,00
4987,op-00d6b68ab650,CONFIRMED,5.929,00
4988,op-2488f269e0ae,CONFIRMED,5.938,00
4989,op-b204ce451123,CONFIRMED,5.918,00
4990,op-82cb76c5e056,CONFIRMED,5.918,00
4991,op-28c5f1af93cd,CONFIRMED,5.917,00
4992,op-d0cf7189141e,CONFIRMED,5.907,00
4993,op-b624fbb6c93b,CONFIRMED,5.899,00
4994,op-a5ef4e7a1d4b,CONFIRMED,5.899,00
4995,op-249e761b825b,CONFIRMED,5.9,00
4996,op-17f2e0ebcf54,CONFIRMED,5.9,00
4997,op-a7eacc1b60ef,CONFIRMED,5.901,00
4998,op-014fc9657c07,CONFIRMED,5.902,00
4999,op-3e95fdc48ddf,CONFIRMED,5.903,00
5000,op-7fdad72b310a,CONFIRMED,6.404,00
5001,op-1a4d5bab9d38,CONFIRMED,6.391,00
5002,op-bacbbab1848d,CONFIRMED,6.39,00
5003,op-ce49bf1dca9e,CONFIRMED,6.389,00
5004,op-568abe7fa00c,CONFIRMED,6.367,00
5005,op-ca6334ccdd55,CONFIRMED,6.374,00
5006,op-e391437d22b1,CONFIRMED,6.374,00
5007,op-248a857d6f72,CONFIRMED,6.366,00
5008,op-a2c9bf8e3b81,CONFIRMED,6.368,00
5009,op-c7f15747dc93,CONFIRMED,6.353,00
5010,op-b1743faca5b4,CONFIRMED,6.357,00
5011,op-91124b340823,CONFIRMED,6.372,00
5012,op-c0a98925b1ac,CONFIRMED,6.368,00
5013,op-aa33f610e7c3,CONFIRMED,6.363,00
5014,op-bb8d2bc44a3a,CONFIRMED,6.365,00
5015,op-da83edc8369f,CONFIRMED,6.366,00
5016,op-c4f9bec3ad83,CONFIRMED,6.368,00
5017,op-09642b9cde2c,CONFIRMED,6.367,00
5018,op-c8a85d557f37,CONFIRMED,6.361,00
5019,op-1f3f7e4a044b,CONFIRMED,6.365,00
5020,op-d90aa83843f7,CONFIRMED,6.376,00
5021,op-70e8af821cc3,CONFIRMED,6.371,00
5022,op-a3da76169587,CONFIRMED,6.373,00
5023,op-2099a97c23e9,CONFIRMED,6.387,00
5024,op-78268a074ec0,CONFIRMED,6.388,00
5025,op-202e8eec8780,CONFIRMED,6.405,00
5026,op-79af3b6e5d87,CONFIRMED,6.432,00
5027,op-ea40a6a14301,CONFIRMED,6.478,00
5028,op-ddadb3fa54d6,CONFIRMED,6.488,00
5029,op-c8dc8f04e941,CONFIRMED,6.492,00
5030,op-4dfb23ec6765,CONFIRMED,6.519,00
5031,op-69cb6dc6d55b,CONFIRMED,6.506,00
5032,op-5ce49f8f612d,CONFIRMED,6.509,00
5033,op-385b38550b14,CONFIRMED,6.511,00
5034,op-7f76375fb915,CONFIRMED,6.512,00
5035,op-8d75383570da,CONFIRMED,6.513,00
5036,op-122951528d9e,CONFIRMED,6.516,00
5037,op-37ddc3c84d29,CONFIRMED,6.518,00
5038,op-da965f0b4ec7,CONFIRMED,6.519,00
5039,op-8a1f8df6f05c,CONFIRMED,6.542,00
5040,op-b427ebb9de65,CONFIRMED,6.539,00
5041,op-a9f98095ef07,CONFIRMED,6.539,00
5042,op-86a385429500,CONFIRMED,6.522,00
5043,op-bbce88c2aa5d,CONFIRMED,6.526,00
5044,op-17273ec1324e,CONFIRMED,6.541,00
5045,op-1c23a67dd1f9,CONFIRMED,6.534,00
5046,op-d9322bd9496d,CONFIRMED,6.541,00
5047,op-85b93853c0e3,CONFIRMED,6.568,00
5048,op-f820fa7b28cb,CONFIRMED,6.559,00
5049,op-f21b76e02084,CONFIRMED,6.564,00
5050,op-00fcd9481a65,CONFIRMED,6.554,00
5051,op-665057b3cf53,CONFIRMED,6.556,00
5052,op-199eec96a65a,CONFIRMED,6.561,00
5053,op-6246fba098c0,CONFIRMED,6.571,00
5054,op-f631ef503417,CONFIRMED,6.595,00
5055,op-8dc37982cbec,CONFIRMED,6.597,00
5056,op-140b7fbd7297,CONFIRMED,6.585,00
5057,op-1852f76d1a1b,CONFIRMED,6.586,00
5058,op-14d84ababacd,CONFIRMED,6.587,00
5059,op-c49f1d7c0397,CONFIRMED,6.586,00
5060,op-ec8077393839,CONFIRMED,6.584,00
5061,op-d8e3ec13fa53,CONFIRMED,6.593,00
5062,op-588edf0dbde5,CONFIRMED,6.586,00
5063,op-77a5eea8a6e8,CONFIRMED,6.58,00
5064,op-c92a2cad9e93,CONFIRMED,6.584,00
5065,op-58252152e419,CONFIRMED,6.584,00
5066,op-eaf0d26ffc76,CONFIRMED,6.577,00
5067,op-95f7edc7ed65,CONFIRMED,6.58,00
5068,op-2e90173c0c2f,CONFIRMED,6.562,00
5069,op-ce81b4049f9b,CONFIRMED,6.554,00
5070,op-2bf6cbfefa4a,CONFIRMED,6.576,00
5071,op-fccd36fe9f48,CONFIRMED,6.557,00
5072,op-3f0b2f2a4777,CONFIRMED,6.558,00
5073,op-b594231bcec2,CONFIRMED,6.557,00
5074,op-94fec83c16df,CONFIRMED,6.556,00
5075,op-496b51f62137,CONFIRMED,6.562,00
5076,op-de98d81f8529,CONFIRMED,6.561,00
5077,op-a912db7b6bf6,CONFIRMED,6.562,00
5078,op-fd2f83ba501f,CONFIRMED,6.542,00
5079,op-cf0a28b0be87,CONFIRMED,6.532,00
5080,op-ba5ffd1c9967,CONFIRMED,6.531,00
5081,op-571934ec76c3,CONFIRMED,6.552,00
5082,op-224e52dfe044,CONFIRMED,6.552,00
5083,op-4af6d3bf87aa,CONFIRMED,6.528,00
5084,op-d408ae957691,CONFIRMED,6.542,00
5085,op-f93f0054ae57,CONFIRMED,6.534,00
5086,op-8936229fac60,CONFIRMED,6.542,00
5087,op-e1a654063d17,CONFIRMED,6.523,00
5088,op-c82c3c0e2fdf,CONFIRMED,6.523,00
5089,op-e76b7a022405,CONFIRMED,6.537,00
5090,op-4e1c526a81c2,CONFIRMED,6.546,00
5091,op-c59b880ec4bb,CONFIRMED,6.545,00
5092,op-52a4b7aafd27,CONFIRMED,6.544,00
5093,op-e8107ec6ab8e,CONFIRMED,6.558,00
5094,op-30ea84f7da44,CONFIRMED,6.538,00
5095,op-6434405905db,CONFIRMED,6.514,00
5096,op-ee2da989acdf,CONFIRMED,6.513,00
5097,op-f5d3f0377c63,CONFIRMED,6.495,00
5098,op-d9dd6a3413e2,CONFIRMED,6.501,00
5099,op-8e4b8b3e13b9,CONFIRMED,6.477,00
5100,op-1b45f1d5c73e,CONFIRMED,6.476,00
5101,op-49bdab902351,CONFIRMED,6.49,00
5102,op-7f71c7b93305,CONFIRMED,6.5,00
5103,op-e32acfe58c07,CONFIRMED,6.501,00
5104,op-8cc7bbebe09a,CONFIRMED,6.502,00
5105,op-80bcdd9fc936,CONFIRMED,6.501,00
5106,op-d9ee94b4f417,CONFIRMED,6.503,00
5107,op-f80ea5a965af,CONFIRMED,6.492,00
5108,op-4755022e344e,CONFIRMED,6.513,00
5109,op-1c37e06881a9,CONFIRMED,6.522,00
5110,op-0b055e20d5a0,CONFIRMED,6.525,00
5111,op-c6fba4f34096,CONFIRMED,6.537,00
5112,op-c29cb7c518d2,CONFIRMED,6.538,00
5113,op-1baf6a066c1c,CONFIRMED,6.516,00
5114,op-cb9381fe6984,CONFIRMED,6.516,00
5115,op-5b2d87bfd626,CONFIRMED,6.519,00
5116,op-2c7d3b977b95,CONFIRMED,6.529,00
5117,op-ae211b8f6b3a,CONFIRMED,6.531,00
5118,op-f721fecad1b5,CONFIRMED,6.534,00
5119,op-e97e5bad9e34,CONFIRMED,6.534,00
5120,op-898c8f8ed008,CONFIRMED,6.547,00
5121,op-683ffed8a87e,CONFIRMED,6.556,00
5122,op-1e01709a2894,CONFIRMED,6.581,00
5123,op-1354d854f000,CONFIRMED,6.582,00
5124,op-44b5ecb8cb98,CONFIRMED,6.584,00
5125,op-e050c0af83ef,CONFIRMED,6.609,00
5126,op-9077d01db8c2,CONFIRMED,6.611,00
5127,op-0709e815d82d,CONFIRMED,6.599,00
5128,op-de4d8eb4a7a1,CONFIRMED,6.599,00
5129,op-555be5fc4a41,CONFIRMED,6.6,00
5130,op-77cbff5bb340,CONFIRMED,6.603,00
5131,op-c1a45644673c,CONFIRMED,6.588,00
5132,op-6d483bbc23b3,CONFIRMED,6.609,00
5133,op-0aa8082e7228,CONFIRMED,6.634,00
5134,op-c31d5700dc96,CONFIRMED,6.634,00
5135,op-b858aa3092af,CONFIRMED,6.636,00
5136,op-1abd5d1f147a,CONFIRMED,6.637,00
5137,op-7c4201953f6b,CONFIRMED,6.623,00
5138,op-f633dd7c9e0e,CONFIRMED,6.644,00
5139,op-339a5f0b0d65,CONFIRMED,6.646,00
5140,op-6a84d03c6af8,CONFIRMED,6.649,00
5141,op-f1c43d13958d,CONFIRMED,6.646,00
5142,op-b8d0b4549a5e,CONFIRMED,6.648,00
5143,op-a876f40c17df,CONFIRMED,6.651,00
5144,op-df1577dc1da3,CONFIRMED,6.656,00
5145,op-441bf08d757b,CONFIRMED,6.635,00
5146,op-720c5f55889a,CONFIRMED,6.637,00
5147,op-8bc41acd0b73,CONFIRMED,6.623,00
5148,op-312aab36ad55,CONFIRMED,6.623,00
5149,op-19fcf2876edd,CONFIRMED,6.615,00
5150,op-eb7eeda7e482,CONFIRMED,6.61,00
5151,op-418c66fb3097,CONFIRMED,6.624,00
5152,op-d82ccfcd1a10,CONFIRMED,6.606,00
5153,op-303e3a4ba800,CONFIRMED,6.624,00
5154,op-840b1b98e770,CONFIRMED,6.626,00
5155,op-c8b0c2041177,CONFIRMED,6.629,00
5156,op-5767fab0e895,CONFIRMED,6.631,00
5157,op-14bf72fab237,CONFIRMED,6.616,00
5158,op-fbb613b1d085,CONFIRMED,6.633,00
5159,op-aa805e022f99,CONFIRMED,6.634,00
5160,op-3700d9422219,CONFIRMED,6.615,00
5161,op-68856d192b3d,CONFIRMED,6.616,00
5162,op-79ae0520adb7,CONFIRMED,6.616,00
5163,op-e676bc72b86b,CONFIRMED,6.613,00
5164,op-cb4f0f29dc34,CONFIRMED,6.605,00
5165,op-39dd564ac334,CONFIRMED,6.613,00
5166,op-1120678f4478,CONFIRMED,6.605,00
5167,op-e1fbe25c35ae,CONFIRMED,6.605,00
5168,op-81d543183f90,CONFIRMED,6.608,00
5169,op-d10d57323620,CONFIRMED,6.609,00
5170,op-d4eacab25184,CONFIRMED,6.62,00
5171,op-c6bbf28192c5,CONFIRMED,6.643,00
5172,op-ec33bdd0cc9a,CONFIRMED,6.644,00
5173,op-8a770688150a,CONFIRMED,6.662,00
5174,op-89341c6a8437,CONFIRMED,6.664,00
5175,op-38f955ae6a96,CONFIRMED,6.665,00
5176,op-6a08ff23ec23,CONFIRMED,6.663,00
5177,op-bb68cdef16ae,CONFIRMED,6.643,00
5178,op-0fdd520068bb,CONFIRMED,6.644,00
5179,op-b1039b5d435f,CONFIRMED,6.659,00
5180,op-c4d6d1c01798,CONFIRMED,6.659,00
5181,op-cd5b1f8f0225,CONFIRMED,6.672,00
5182,op-c95041824aa2,CONFIRMED,6.679,00
5183,op-dbd26f687c22,CONFIRMED,6.678,00
5184,op-d699673557e2,CONFIRMED,6.691,00
5185,op-c4734c45f2ab,CONFIRMED,6.684,00
5186,op-1e48ca37f881,CONFIRMED,6.695,00
5187,op-7216ce58a2a1,CONFIRMED,6.689,00
5188,op-f167aa658c67,CONFIRMED,6.686,00
5189,op-fde897b74f68,CONFIRMED,6.694,00
5190,op-3951ff8a407e,CONFIRMED,6.693,00
5191,op-fe87206585c6,CONFIRMED,6.692,00
5192,op-5da7c176802f,CONFIRMED,6.71,00
5193,op-8590a6f9cf4d,CONFIRMED,6.712,00
5194,op-d53e4d95e70b,CONFIRMED,6.71,00
5195,op-6d176e72d880,CONFIRMED,6.71,00
5196,op-f6918a334e01,CONFIRMED,6.699,00
5197,op-b8b04883314c,CONFIRMED,6.679,00
5198,op-f3dfdb156f01,CONFIRMED,6.7,00
5199,op-aec568c785a2,CONFIRMED,6.724,00
5200,op-b61a712ee121,CONFIRMED,6.736,00
5201,op-49105db8d44d,CONFIRMED,6.735,00
5202,op-1d63e3714b44,CONFIRMED,6.736,00
5203,op-fe08e01783f6,CONFIRMED,6.736,00
5204,op-efbf3d14f318,CONFIRMED,6.734,00
5205,op-4bf938fb40e5,CONFIRMED,6.734,00
5206,op-b3e45f2e2576,CONFIRMED,6.734,00
5207,op-db51fc3fa0e3,CONFIRMED,6.755,00
5208,op-f012a5117dcd,CONFIRMED,6.762,00
5209,op-dfcfabf32b39,CONFIRMED,6.752,00
